id,change_percentage,index_name,period,price,sector_id,trade_date
168160,0,DiversifiedFinancials,W,892.49,239,1497551400000
168161,0.01,Insurance,W,1069.79,240,1497551400000
168162,-0.01,TelecommunicationServices,W,891,244,1497551400000
168163,0,Utilities,W,833.08,245,1497551400000
168164,0,RealEstateManagementAndDevelopment,W,863.4,246,1497551400000
168165,0,Energy,D,763.86,223,1497810600000
168166,0,Materials,D,1045.94,224,1497810600000
168167,-0.01,CapitalGoods,D,1064.27,225,1497810600000
168168,0,Commercial,D,876.34,226,1497810600000
168169,0,Transportation,D,686.4,227,1497810600000
168170,-0.01,Automobiles,D,764.08,228,1497810600000
168171,-0.01,ConsumerDurablesAndApparel,D,1040.16,229,1497810600000
168172,-0.01,ConsumerServices,D,355.76,230,1497810600000
168173,0.01,Retailing,D,948.89,232,1497810600000
168174,-0.02,FoodAndStaplesRetailing,D,1087.91,233,1497810600000
168175,0,FoodBeverageAndTobacco,D,934.32,234,1497810600000
168176,0,HouseholdAndPersonalProducts,D,1148.65,235,1497810600000
168177,-0.01,HealthCareEquipmentAndServices,D,1037.75,236,1497810600000
168179,-0.01,Banks,D,997.13,238,1497810600000
168180,-0.01,DiversifiedFinancials,D,884.98,239,1497810600000
168181,0,Insurance,D,1071.37,240,1497810600000
168182,0.01,TelecommunicationServices,D,898.4,244,1497810600000
168183,0,Utilities,D,832.92,245,1497810600000
168184,0,RealEstateManagementAndDevelopment,D,859.3,246,1497810600000
168185,-0.01,Energy,D,756.83,223,1497897000000
168186,0,Materials,D,1048.51,224,1497897000000
168187,0.01,CapitalGoods,D,1070.25,225,1497897000000
168188,0.01,Commercial,D,885.52,226,1497897000000
168189,0,Transportation,D,686.4,227,1497897000000
168190,0,Automobiles,D,764.08,228,1497897000000
168191,-0.02,ConsumerDurablesAndApparel,D,1024.72,229,1497897000000
168192,0.01,ConsumerServices,D,357.62,230,1497897000000
168193,0,Retailing,D,951.91,232,1497897000000
168194,0,FoodAndStaplesRetailing,D,1085.13,233,1497897000000
168195,0,FoodBeverageAndTobacco,D,937.35,234,1497897000000
168196,0.01,HouseholdAndPersonalProducts,D,1159.66,235,1497897000000
168197,-0.01,HealthCareEquipmentAndServices,D,1029.36,236,1497897000000
168199,0,Banks,D,1001.79,238,1497897000000
168200,0,DiversifiedFinancials,D,886.27,239,1497897000000
168201,0.01,Insurance,D,1078.92,240,1497897000000
168202,0.01,TelecommunicationServices,D,905.79,244,1497897000000
168203,0,Utilities,D,830.92,245,1497897000000
168204,0.01,RealEstateManagementAndDevelopment,D,867.01,246,1497897000000
168205,0,Energy,D,760.27,223,1497983400000
168206,0,Materials,D,1050.3,224,1497983400000
168207,0.01,CapitalGoods,D,1075.75,225,1497983400000
168208,0.08,Commercial,D,964.66,226,1497983400000
168209,0,Transportation,D,686.4,227,1497983400000
168210,0,Automobiles,D,764.08,228,1497983400000
168211,0,ConsumerDurablesAndApparel,D,1029.52,229,1497983400000
168212,0,ConsumerServices,D,357.74,230,1497983400000
168213,0,Retailing,D,953.55,232,1497983400000
168214,0.01,FoodAndStaplesRetailing,D,1094.15,233,1497983400000
168215,0.01,FoodBeverageAndTobacco,D,942.19,234,1497983400000
168216,0.01,HouseholdAndPersonalProducts,D,1176.18,235,1497983400000
168217,-0.01,HealthCareEquipmentAndServices,D,1021.34,236,1497983400000
168219,0.01,Banks,D,1007.58,238,1497983400000
168220,0,DiversifiedFinancials,D,887.74,239,1497983400000
168221,0,Insurance,D,1082.94,240,1497983400000
168222,0,TelecommunicationServices,D,910,244,1497983400000
168223,-0.01,Utilities,D,819.37,245,1497983400000
168224,0,RealEstateManagementAndDevelopment,D,863.23,246,1497983400000
168225,0,Energy,D,763.67,223,1498069800000
168226,0,Materials,D,1051.84,224,1498069800000
168227,0,CapitalGoods,D,1074.15,225,1498069800000
168228,0.05,Commercial,D,1012.31,226,1498069800000
168229,0,Transportation,D,686.4,227,1498069800000
168230,-0.02,Automobiles,D,750.67,228,1498069800000
168231,-0.01,ConsumerDurablesAndApparel,D,1022.77,229,1498069800000
168232,-0.01,ConsumerServices,D,355.7,230,1498069800000
168233,0,Retailing,D,955.95,232,1498069800000
168234,-0.01,FoodAndStaplesRetailing,D,1085.63,233,1498069800000
168235,0,FoodBeverageAndTobacco,D,940.55,234,1498069800000
168236,0,HouseholdAndPersonalProducts,D,1170.67,235,1498069800000
168237,0.02,HealthCareEquipmentAndServices,D,1040.14,236,1498069800000
168239,0,Banks,D,1004.32,238,1498069800000
168240,0,DiversifiedFinancials,D,888.69,239,1498069800000
168241,-0.03,Insurance,D,1053.03,240,1498069800000
168242,0,TelecommunicationServices,D,910,244,1498069800000
168243,0,Utilities,D,819.37,245,1498069800000
168244,0,RealEstateManagementAndDevelopment,D,862.14,246,1498069800000
168245,0.01,Energy,W,767.9,223,1498156200000
168246,0.01,Materials,D,1059.44,224,1498156200000
168247,0.01,CapitalGoods,W,1083.3,225,1498156200000
168248,-0.06,Commercial,W,959.48,226,1498156200000
168249,0,Transportation,W,686.4,227,1498156200000
168250,0.02,Automobiles,W,762.73,228,1498156200000
168251,0,ConsumerDurablesAndApparel,D,1025.35,229,1498156200000
168252,0,ConsumerServices,W,355.19,230,1498156200000
168253,0,Retailing,W,955.92,232,1498156200000
168254,0,FoodAndStaplesRetailing,W,1085.57,233,1498156200000
168255,0,FoodBeverageAndTobacco,W,939.54,234,1498156200000
168256,0,HouseholdAndPersonalProducts,W,1170.67,235,1498156200000
168257,-0.01,HealthCareEquipmentAndServices,W,1027.21,236,1498156200000
168259,-0.01,Banks,W,997.72,238,1498156200000
168260,0,DiversifiedFinancials,W,888.23,239,1498156200000
168261,0.02,Insurance,W,1078.36,240,1498156200000
168262,-0.01,TelecommunicationServices,W,898.92,244,1498156200000
168263,0.01,Utilities,W,828.53,245,1498156200000
168264,0,RealEstateManagementAndDevelopment,W,864.77,246,1498156200000
168265,0.01,Energy,D,776.48,223,1498501800000
168266,0.01,Materials,D,1072.54,224,1498501800000
168267,0,CapitalGoods,D,1085.33,225,1498501800000
168268,-0.03,Commercial,D,933.24,226,1498501800000
168269,0,Transportation,D,686.4,227,1498501800000
168270,-0.01,Automobiles,D,757.37,228,1498501800000
168271,0,ConsumerDurablesAndApparel,D,1025.21,229,1498501800000
168272,0,ConsumerServices,D,355.62,230,1498501800000
168273,0,Retailing,D,953.94,232,1498501800000
168274,-0.02,FoodAndStaplesRetailing,D,1060.85,233,1498501800000
168275,0,FoodBeverageAndTobacco,D,937.9,234,1498501800000
168276,0,HouseholdAndPersonalProducts,D,1176.18,235,1498501800000
168277,-0.01,HealthCareEquipmentAndServices,D,1021.43,236,1498501800000
168279,0,Banks,D,993.26,238,1498501800000
168280,-0.01,DiversifiedFinancials,D,882,239,1498501800000
168281,0,Insurance,D,1074.43,240,1498501800000
168282,-0.01,TelecommunicationServices,D,894.16,244,1498501800000
168283,-0.01,Utilities,D,820.87,245,1498501800000
168284,0,RealEstateManagementAndDevelopment,D,865.99,246,1498501800000
168285,-0.01,Energy,D,767.83,223,1498588200000
168286,0,Materials,D,1071.09,224,1498588200000
168287,0,CapitalGoods,D,1085.57,225,1498588200000
168288,0,Commercial,D,933.22,226,1498588200000
168289,0,Transportation,D,686.4,227,1498588200000
168290,-0.01,Automobiles,D,752.01,228,1498588200000
168291,0,ConsumerDurablesAndApparel,D,1026.78,229,1498588200000
168292,0,ConsumerServices,D,354.51,230,1498588200000
168293,0.01,Retailing,D,966.3,232,1498588200000
168294,0,FoodAndStaplesRetailing,D,1061.39,233,1498588200000
168295,-0.01,FoodBeverageAndTobacco,D,930.94,234,1498588200000
168296,0,HouseholdAndPersonalProducts,D,1181.68,235,1498588200000
168297,0.01,HealthCareEquipmentAndServices,D,1030.87,236,1498588200000
168299,0,Banks,D,991.86,238,1498588200000
168300,0,DiversifiedFinancials,D,883.89,239,1498588200000
168301,0,Insurance,D,1078.16,240,1498588200000
168302,0,TelecommunicationServices,D,892.05,244,1498588200000
168303,0,Utilities,D,823.88,245,1498588200000
168304,-0.01,RealEstateManagementAndDevelopment,D,858.82,246,1498588200000
168305,0,Energy,D,770.68,223,1498674600000
168306,0,Materials,D,1067.15,224,1498674600000
168307,0,CapitalGoods,D,1086.81,225,1498674600000
168308,-0.08,Commercial,D,867.73,226,1498674600000
168309,0,Transportation,D,686.4,227,1498674600000
168310,0,Automobiles,D,750.67,228,1498674600000
168311,0.01,ConsumerDurablesAndApparel,D,1034.96,229,1498674600000
168312,0,ConsumerServices,D,356.16,230,1498674600000
168313,0,Retailing,D,962.19,232,1498674600000
168314,0.02,FoodAndStaplesRetailing,D,1085.39,233,1498674600000
168315,0,FoodBeverageAndTobacco,D,932.63,234,1498674600000
168316,-0.01,HouseholdAndPersonalProducts,D,1170.67,235,1498674600000
168317,0,HealthCareEquipmentAndServices,D,1028.43,236,1498674600000
168319,0,Banks,D,989.84,238,1498674600000
168320,0,DiversifiedFinancials,D,885.61,239,1498674600000
168321,0,Insurance,D,1075.72,240,1498674600000
168322,-0.01,TelecommunicationServices,D,887.29,244,1498674600000
168323,0.01,Utilities,D,829.29,245,1498674600000
168324,0,RealEstateManagementAndDevelopment,D,860,246,1498674600000
168325,-0.02,Energy,Q,756.16,223,1498761000000
168326,0.01,Materials,D,1075.1,224,1498761000000
168327,0.01,CapitalGoods,Q,1093.96,225,1498761000000
168328,0,Commercial,Q,865.44,226,1498761000000
168329,0.03,Transportation,Q,706.14,227,1498761000000
168330,0.02,Automobiles,Q,769.44,228,1498761000000
168331,0.01,ConsumerDurablesAndApparel,D,1040.42,229,1498761000000
168332,0,ConsumerServices,Q,357.78,230,1498761000000
168333,0,Retailing,Q,965.8,232,1498761000000
168334,0,FoodAndStaplesRetailing,Q,1087.51,233,1498761000000
168335,0.01,FoodBeverageAndTobacco,Q,943.83,234,1498761000000
168336,0,HouseholdAndPersonalProducts,Q,1170.67,235,1498761000000
168337,0,HealthCareEquipmentAndServices,Q,1026.73,236,1498761000000
168339,0,Banks,Q,994.46,238,1498761000000
168340,0.01,DiversifiedFinancials,Q,893.49,239,1498761000000
168341,0,Insurance,Q,1075.88,240,1498761000000
168342,0.02,TelecommunicationServices,Q,908.43,244,1498761000000
168343,0,Utilities,Q,827.11,245,1498761000000
168344,0,RealEstateManagementAndDevelopment,Q,859.46,246,1498761000000
168345,0,Energy,D,753.16,223,1499020200000
168346,0,Materials,D,1074.82,224,1499020200000
168347,0,CapitalGoods,D,1091.69,225,1499020200000
168348,0.02,Commercial,D,879.42,226,1499020200000
168349,0,Transportation,D,706.14,227,1499020200000
168350,-0.01,Automobiles,D,764.08,228,1499020200000
168351,-0.01,ConsumerDurablesAndApparel,D,1034.27,229,1499020200000
168352,-0.01,ConsumerServices,D,355.58,230,1499020200000
168353,0,Retailing,D,966.97,232,1499020200000
168354,0,FoodAndStaplesRetailing,D,1087.71,233,1499020200000
168355,0,FoodBeverageAndTobacco,D,942.23,234,1499020200000
168356,0,HouseholdAndPersonalProducts,D,1170.67,235,1499020200000
168357,0,HealthCareEquipmentAndServices,D,1031.09,236,1499020200000
168359,0,Banks,D,991.03,238,1499020200000
168360,0.01,DiversifiedFinancials,D,902.28,239,1499020200000
168361,0,Insurance,D,1073.31,240,1499020200000
168362,-0.02,TelecommunicationServices,D,887.83,244,1499020200000
168363,0,Utilities,D,824.85,245,1499020200000
168364,0,RealEstateManagementAndDevelopment,D,855.84,246,1499020200000
168365,0,Energy,D,756.3,223,1499106600000
168366,0,Materials,D,1072.53,224,1499106600000
168367,0,CapitalGoods,D,1086.3,225,1499106600000
168368,0,Commercial,D,877.35,226,1499106600000
168369,0,Transportation,D,706.14,227,1499106600000
168370,-0.02,Automobiles,D,750.67,228,1499106600000
168371,0,ConsumerDurablesAndApparel,D,1035.21,229,1499106600000
168372,-0.01,ConsumerServices,D,352.59,230,1499106600000
168373,-0.01,Retailing,D,956.73,232,1499106600000
168374,0.01,FoodAndStaplesRetailing,D,1100.83,233,1499106600000
168375,0,FoodBeverageAndTobacco,D,946.15,234,1499106600000
168376,0,HouseholdAndPersonalProducts,D,1170.67,235,1499106600000
168377,0,HealthCareEquipmentAndServices,D,1028.87,236,1499106600000
168379,0,Banks,D,991.09,238,1499106600000
168380,0,DiversifiedFinancials,D,899.49,239,1499106600000
168381,0,Insurance,D,1077.62,240,1499106600000
168382,0.01,TelecommunicationServices,D,898.4,244,1499106600000
168383,-0.01,Utilities,D,819.12,245,1499106600000
168384,0,RealEstateManagementAndDevelopment,D,858.31,246,1499106600000
168385,0,Energy,D,756.03,223,1499193000000
168386,0,Materials,D,1072.53,224,1499193000000
168387,0,CapitalGoods,D,1085.24,225,1499193000000
168388,-0.1,Commercial,D,797.45,226,1499193000000
168389,0,Transportation,D,706.14,227,1499193000000
168390,0,Automobiles,D,749.33,228,1499193000000
168391,0,ConsumerDurablesAndApparel,D,1039.23,229,1499193000000
168392,0,ConsumerServices,D,351.81,230,1499193000000
168393,-0.01,Retailing,D,947.19,232,1499193000000
168394,0.01,FoodAndStaplesRetailing,D,1110.17,233,1499193000000
168395,-0.01,FoodBeverageAndTobacco,D,939.76,234,1499193000000
168396,0,HouseholdAndPersonalProducts,D,1170.67,235,1499193000000
168397,0,HealthCareEquipmentAndServices,D,1024.71,236,1499193000000
168399,0,Banks,D,989.02,238,1499193000000
168400,-0.01,DiversifiedFinancials,D,893.97,239,1499193000000
168401,0,Insurance,D,1080.66,240,1499193000000
168402,-0.02,TelecommunicationServices,D,882.56,244,1499193000000
168403,0,Utilities,D,822.68,245,1499193000000
168404,0,RealEstateManagementAndDevelopment,D,854.53,246,1499193000000
168405,0,Energy,D,757.56,223,1499279400000
168406,0,Materials,D,1071.11,224,1499279400000
168407,0.01,CapitalGoods,D,1091.82,225,1499279400000
168408,0,Commercial,D,797.86,226,1499279400000
168409,0,Transportation,D,706.14,227,1499279400000
168410,0.03,Automobiles,D,769.44,228,1499279400000
168411,0,ConsumerDurablesAndApparel,D,1044.36,229,1499279400000
168412,0,ConsumerServices,D,352.8,230,1499279400000
168413,0,RealEstateManagementAndDevelopment,D,873.4,246,1493836200000
168414,0.02,Energy,W,851.67,223,1493922600000
168415,0.01,Materials,D,1030.4,224,1493922600000
168416,0.01,CapitalGoods,W,999.24,225,1493922600000
168417,0,Commercial,W,905.89,226,1493922600000
168418,0,Transportation,W,669.96,227,1493922600000
168419,-0.01,Automobiles,W,797.59,228,1493922600000
168420,0,ConsumerDurablesAndApparel,D,1037.41,229,1493922600000
168421,0.01,ConsumerServices,W,362.04,230,1493922600000
168422,0.01,Retailing,W,974.2,232,1493922600000
168423,0.02,FoodAndStaplesRetailing,W,1109.97,233,1493922600000
168424,0,FoodBeverageAndTobacco,W,965.33,234,1493922600000
168425,0.01,HouseholdAndPersonalProducts,W,1011.01,235,1493922600000
168426,0,HealthCareEquipmentAndServices,W,1054.57,236,1493922600000
168428,0.01,Banks,W,985.51,238,1493922600000
168429,0.01,DiversifiedFinancials,W,837.96,239,1493922600000
168430,0.02,Insurance,W,1077.41,240,1493922600000
168431,0.01,TelecommunicationServices,W,946.42,244,1493922600000
168432,0,Utilities,W,852.67,245,1493922600000
168433,0,RealEstateManagementAndDevelopment,W,870.76,246,1493922600000
168434,-0.02,Energy,D,837.82,223,1494181800000
168435,0,Materials,D,1031.23,224,1494181800000
168436,0,CapitalGoods,D,999.58,225,1494181800000
168437,0,Commercial,D,906.6,226,1494181800000
168438,0,Transportation,D,669.96,227,1494181800000
168439,0.01,Automobiles,D,802.95,228,1494181800000
168440,0,ConsumerDurablesAndApparel,D,1040.29,229,1494181800000
168441,0,ConsumerServices,D,362.12,230,1494181800000
168442,0.01,Retailing,D,982.98,232,1494181800000
168443,0.01,FoodAndStaplesRetailing,D,1117.64,233,1494181800000
168444,0,FoodBeverageAndTobacco,D,964.57,234,1494181800000
168445,0,HouseholdAndPersonalProducts,D,1011.01,235,1494181800000
168446,0.01,HealthCareEquipmentAndServices,D,1063.9,236,1494181800000
168448,0.01,Banks,D,997.31,238,1494181800000
168449,0.01,DiversifiedFinancials,D,845.39,239,1494181800000
168450,0.01,Insurance,D,1083.51,240,1494181800000
168451,0.01,TelecommunicationServices,D,955.91,244,1494181800000
168452,0.01,Utilities,D,857.58,245,1494181800000
168453,0.01,RealEstateManagementAndDevelopment,D,882.01,246,1494181800000
168454,0,Energy,D,836.82,223,1494268200000
168455,0,Materials,D,1034.04,224,1494268200000
168456,0,CapitalGoods,D,999.38,225,1494268200000
168457,0,Commercial,D,904.66,226,1494268200000
168458,0,Transportation,D,669.96,227,1494268200000
168459,-0.01,Automobiles,D,797.59,228,1494268200000
168460,0,ConsumerDurablesAndApparel,D,1037.35,229,1494268200000
168461,0,ConsumerServices,D,360.84,230,1494268200000
168462,-0.01,Retailing,D,977.06,232,1494268200000
168463,0,FoodAndStaplesRetailing,D,1117.69,233,1494268200000
168464,0,FoodBeverageAndTobacco,D,964.18,234,1494268200000
168465,0.01,HouseholdAndPersonalProducts,D,1016.52,235,1494268200000
168466,0.01,HealthCareEquipmentAndServices,D,1070.17,236,1494268200000
168468,0,Banks,D,1001.49,238,1494268200000
168469,0,DiversifiedFinancials,D,847.42,239,1494268200000
168470,0,Insurance,D,1081.55,240,1494268200000
168471,-0.01,TelecommunicationServices,D,949.59,244,1494268200000
168472,-0.01,Utilities,D,849.5,245,1494268200000
168473,0,RealEstateManagementAndDevelopment,D,882.52,246,1494268200000
168474,-0.01,Energy,W,832.48,223,1494527400000
168475,0,Materials,D,1037.09,224,1494527400000
168476,0,CapitalGoods,W,1001.65,225,1494527400000
168477,0,Commercial,W,908.7,226,1494527400000
168478,0,Transportation,W,669.96,227,1494527400000
168479,0.01,Automobiles,W,802.95,228,1494527400000
168480,0.01,ConsumerDurablesAndApparel,D,1048.24,229,1494527400000
168481,-0.01,ConsumerServices,W,358.65,230,1494527400000
168482,-0.01,Retailing,W,970.06,232,1494527400000
168483,0.02,FoodAndStaplesRetailing,W,1142.99,233,1494527400000
168484,0,FoodBeverageAndTobacco,W,967.24,234,1494527400000
168485,0.03,HouseholdAndPersonalProducts,W,1044.04,235,1494527400000
168486,0,HealthCareEquipmentAndServices,W,1067.58,236,1494527400000
168488,0.01,Banks,W,1006.58,238,1494527400000
168489,0,DiversifiedFinancials,W,849.28,239,1494527400000
168490,0,Insurance,W,1079.97,240,1494527400000
168491,-0.03,TelecommunicationServices,W,925.28,244,1494527400000
168492,0,Utilities,W,847.39,245,1494527400000
168493,0,RealEstateManagementAndDevelopment,W,883.4,246,1494527400000
168494,-0.04,Energy,D,798.97,223,1494786600000
168495,0,Materials,D,1034.54,224,1494786600000
168496,0,CapitalGoods,D,999.48,225,1494786600000
168497,0,Commercial,D,909.37,226,1494786600000
168498,0,Transportation,D,669.96,227,1494786600000
168499,-0.05,Automobiles,D,766.76,228,1494786600000
168500,-0.01,ConsumerDurablesAndApparel,D,1042.62,229,1494786600000
168501,0,ConsumerServices,D,359.61,230,1494786600000
168502,0,Retailing,D,971.62,232,1494786600000
168503,0,FoodAndStaplesRetailing,D,1142.99,233,1494786600000
168504,0,FoodBeverageAndTobacco,D,965.75,234,1494786600000
168505,-0.01,HouseholdAndPersonalProducts,D,1038.54,235,1494786600000
168506,0.01,HealthCareEquipmentAndServices,D,1078.32,236,1494786600000
168508,0,Banks,D,1003.8,238,1494786600000
168509,0,DiversifiedFinancials,D,847.16,239,1494786600000
168510,0,Insurance,D,1078.02,240,1494786600000
168511,-0.02,TelecommunicationServices,D,911.55,244,1494786600000
168512,-0.02,Utilities,D,832.25,245,1494786600000
168513,-0.01,RealEstateManagementAndDevelopment,D,876.55,246,1494786600000
168514,0.02,Energy,D,818.63,223,1494873000000
168515,0,Materials,D,1035.74,224,1494873000000
168516,0.01,CapitalGoods,D,1004.78,225,1494873000000
168517,0.01,Commercial,D,914.82,226,1494873000000
168518,0.02,Transportation,D,686.4,227,1494873000000
168519,0.01,Automobiles,D,777.48,228,1494873000000
168520,0,ConsumerDurablesAndApparel,D,1045.78,229,1494873000000
168521,0,ConsumerServices,D,359.83,230,1494873000000
168522,-0.01,Retailing,D,962.61,232,1494873000000
168523,0.01,FoodAndStaplesRetailing,D,1157.36,233,1494873000000
168524,0,FoodBeverageAndTobacco,D,962.24,234,1494873000000
168525,0.02,HouseholdAndPersonalProducts,D,1060.56,235,1494873000000
168526,-0.02,HealthCareEquipmentAndServices,D,1052.78,236,1494873000000
168528,0,Banks,D,1003.02,238,1494873000000
168529,0.02,DiversifiedFinancials,D,866.78,239,1494873000000
168530,0,Insurance,D,1075.3,240,1494873000000
168531,0.03,TelecommunicationServices,D,943.77,244,1494873000000
168532,0.01,Utilities,D,840.99,245,1494873000000
168533,-0.01,RealEstateManagementAndDevelopment,D,864.92,246,1494873000000
168534,0,Energy,D,816.45,223,1494959400000
168535,0,Materials,D,1035.5,224,1494959400000
168536,0.01,CapitalGoods,D,1014.42,225,1494959400000
168537,0.01,Commercial,D,921.78,226,1494959400000
168538,0,Transportation,D,686.4,227,1494959400000
168539,-0.02,Automobiles,D,765.42,228,1494959400000
168540,0.01,ConsumerDurablesAndApparel,D,1057.49,229,1494959400000
168541,0.01,ConsumerServices,D,362.83,230,1494959400000
168542,0,Retailing,D,959.76,232,1494959400000
168543,0,FoodAndStaplesRetailing,D,1159.69,233,1494959400000
168544,0.01,FoodBeverageAndTobacco,D,968.34,234,1494959400000
168545,-0.01,HouseholdAndPersonalProducts,D,1049.55,235,1494959400000
168546,0.02,HealthCareEquipmentAndServices,D,1074.63,236,1494959400000
168548,0,Banks,D,1000.34,238,1494959400000
168549,0,DiversifiedFinancials,D,868.24,239,1494959400000
168550,0,Insurance,D,1074.96,240,1494959400000
168551,-0.02,TelecommunicationServices,D,929.53,244,1494959400000
168552,0.01,Utilities,D,852.21,245,1494959400000
168553,0,RealEstateManagementAndDevelopment,D,866.6,246,1494959400000
168554,-0.01,Energy,D,811.52,223,1495045800000
168555,0,Materials,D,1037.25,224,1495045800000
168556,0,CapitalGoods,D,1010.52,225,1495045800000
168557,-0.07,Commercial,D,858.46,226,1495045800000
168558,0,Transportation,D,686.4,227,1495045800000
168559,0.02,Automobiles,D,777.48,228,1495045800000
168560,-0.02,ConsumerDurablesAndApparel,D,1039.66,229,1495045800000
168561,-0.01,ConsumerServices,D,360.66,230,1495045800000
168562,0.01,Retailing,D,965,232,1495045800000
168563,-0.01,FoodAndStaplesRetailing,D,1143.37,233,1495045800000
168564,0,FoodBeverageAndTobacco,D,965.5,234,1495045800000
168565,-0.01,HouseholdAndPersonalProducts,D,1044.04,235,1495045800000
168566,-0.02,HealthCareEquipmentAndServices,D,1050.01,236,1495045800000
168568,0,Banks,D,996.54,238,1495045800000
168569,0,DiversifiedFinancials,D,864.57,239,1495045800000
168570,0,Insurance,D,1074.8,240,1495045800000
168571,-0.01,TelecommunicationServices,D,922.66,244,1495045800000
168572,-0.02,Utilities,D,838.47,245,1495045800000
168573,0,RealEstateManagementAndDevelopment,D,867.17,246,1495045800000
168574,-0.02,Energy,W,798.21,223,1495132200000
168575,0,Materials,D,1040.62,224,1495132200000
168576,0.01,CapitalGoods,W,1022.14,225,1495132200000
168577,0.01,Commercial,W,867.79,226,1495132200000
168578,0,Transportation,W,686.4,227,1495132200000
168579,0,Automobiles,W,777.48,228,1495132200000
168580,0,ConsumerDurablesAndApparel,D,1044.28,229,1495132200000
168581,0.01,ConsumerServices,W,364.46,230,1495132200000
168582,-0.01,Retailing,W,959.45,232,1495132200000
168583,0,FoodAndStaplesRetailing,W,1145.55,233,1495132200000
168584,0,FoodBeverageAndTobacco,W,965.63,234,1495132200000
168585,0.01,HouseholdAndPersonalProducts,W,1049.55,235,1495132200000
168586,0,HealthCareEquipmentAndServices,W,1050.25,236,1495132200000
168588,0,Banks,W,993.22,238,1495132200000
168589,0.01,DiversifiedFinancials,W,873.9,239,1495132200000
168590,-0.02,Insurance,W,1058.65,240,1495132200000
168591,0,TelecommunicationServices,W,923.71,244,1495132200000
168592,0.01,Utilities,W,843.99,245,1495132200000
168593,0.01,RealEstateManagementAndDevelopment,W,873.85,246,1495132200000
168594,-0.01,Energy,D,792.05,223,1495391400000
168595,0,Materials,D,1039.15,224,1495391400000
168596,0,CapitalGoods,D,1022.95,225,1495391400000
168597,0,Commercial,D,866.65,226,1495391400000
168598,0,Transportation,D,686.4,227,1495391400000
168599,0.03,Automobiles,D,797.59,228,1495391400000
168600,0,ConsumerDurablesAndApparel,D,1043.1,229,1495391400000
168601,0,ConsumerServices,D,366.24,230,1495391400000
168602,0,Retailing,D,960.25,232,1495391400000
168603,0,FoodAndStaplesRetailing,D,1145.76,233,1495391400000
168604,0,FoodBeverageAndTobacco,D,967.72,234,1495391400000
168605,0,HouseholdAndPersonalProducts,D,1049.55,235,1495391400000
168606,0,HealthCareEquipmentAndServices,D,1053.79,236,1495391400000
168608,-0.01,Banks,D,982.61,238,1495391400000
168609,0,DiversifiedFinancials,D,876.32,239,1495391400000
168610,0,Insurance,D,1061.07,240,1495391400000
168611,0,TelecommunicationServices,D,923.71,244,1495391400000
168612,-0.01,Utilities,D,839.17,245,1495391400000
168613,0,RealEstateManagementAndDevelopment,D,878.16,246,1495391400000
168614,-0.01,Energy,D,781.9,223,1495477800000
168615,0,Materials,D,1034.27,224,1495477800000
168616,0,CapitalGoods,D,1022.19,225,1495477800000
168617,0,Commercial,D,867.5,226,1495477800000
168618,0,Transportation,D,686.4,227,1495477800000
168619,-0.04,Automobiles,D,764.08,228,1495477800000
168620,0,ConsumerDurablesAndApparel,D,1039.8,229,1495477800000
168621,0,ConsumerServices,D,365.94,230,1495477800000
168622,0,Retailing,D,956.28,232,1495477800000
168623,0,FoodAndStaplesRetailing,D,1149.1,233,1495477800000
168624,-0.01,FoodBeverageAndTobacco,D,956.05,234,1495477800000
168625,-0.01,HouseholdAndPersonalProducts,D,1038.54,235,1495477800000
168626,-0.02,HealthCareEquipmentAndServices,D,1034.49,236,1495477800000
168628,0,Banks,D,980.24,238,1495477800000
168629,-0.01,DiversifiedFinancials,D,871.22,239,1495477800000
168630,0,Insurance,D,1065.52,240,1495477800000
168631,0,TelecommunicationServices,D,923.71,244,1495477800000
168632,0,Utilities,D,839.19,245,1495477800000
168633,-0.01,RealEstateManagementAndDevelopment,D,873.68,246,1495477800000
168634,0.02,Energy,D,794.04,223,1495564200000
168635,-0.01,Materials,D,1026.13,224,1495564200000
168636,0.01,CapitalGoods,D,1034.2,225,1495564200000
168637,0,Commercial,D,863.46,226,1495564200000
168638,0,Transportation,D,686.4,227,1495564200000
168639,0.02,Automobiles,D,776.14,228,1495564200000
168640,0,ConsumerDurablesAndApparel,D,1042.55,229,1495564200000
168641,0,ConsumerServices,D,367.14,230,1495564200000
168642,0,Retailing,D,958.44,232,1495564200000
168643,0,FoodAndStaplesRetailing,D,1144.41,233,1495564200000
168644,0,FoodBeverageAndTobacco,D,955.62,234,1495564200000
168645,0.02,HouseholdAndPersonalProducts,D,1055.06,235,1495564200000
168646,0.01,HealthCareEquipmentAndServices,D,1043.44,236,1495564200000
168648,0.01,Banks,D,988.44,238,1495564200000
168649,0.01,DiversifiedFinancials,D,876.06,239,1495564200000
168650,0,Insurance,D,1068.04,240,1495564200000
168651,0.01,TelecommunicationServices,D,928.47,244,1495564200000
168652,0,Utilities,D,839.01,245,1495564200000
168653,0,RealEstateManagementAndDevelopment,D,875.29,246,1495564200000
168654,0.01,Energy,D,801.96,223,1495650600000
168655,0.01,Materials,D,1036.74,224,1495650600000
168656,0,CapitalGoods,D,1032.63,225,1495650600000
168657,0.02,Commercial,D,882.95,226,1495650600000
168658,0,Transportation,D,686.4,227,1495650600000
168659,0,Automobiles,D,778.82,228,1495650600000
